highway_name,route_no,from_location,to_location,source_url,source_note
Talimena Scenic Drive,SH 1,SH 1 in LeFlore County,,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Marjorie & Maria Tallchief Highway,SH 18; US 60,the City of Fairfax,US60 on SH18,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Mick Thompson Road (Boulevard),US 69; US 59,Beeler Street,Hughes Drive in the City of Poteau on US59,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Jim Thorpe Memorial Highway,SH 51; SH 18; US 64,SH18 West of Yale,US64 Near the Keystone Dam on SH51,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Major General Clarence L. Tinker Memorial Highway,SH 20; SH 11; SH 18,SH11 East of Skiatook,SH18 East of Ralston on SH20,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Tom Tipps Highway,US 70; US 77; SH 76,US 77,SH 76 on US 70,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Turner Turnpike,I-44,Oklahoma City,Tulsa on I 44,https://www.odot.org/memorial/htmls/listt.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Veterans Memorial Highway,SH 99,Statewide on SH99,,https://www.odot.org/memorial/htmls/listv.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Vietnam Veterans Highway,I-35; I-40,I35,the Arkansas State Line on I40,https://www.odot.org/memorial/htmls/listv.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Veterans  of Foreign Wars Highway,SH 67,,,https://www.odot.org/memorial/htmls/listv.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Hugh Warren Memorial Highway,SH 99,Across Pontotoc County on SH 99,,https://www.odot.org/memorial/htmls/listw.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Dwight F. Whelan Memorial Highway,US 77,Britton Road in OKC,33rd Street in Edmond on US77,https://www.odot.org/memorial/htmls/listw.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
Will Rogers Turnpike,I-44,Tulsa,Missouri State Line on I44 Pictures were taken in Tulsa at beginning of Turnpike,https://www.odot.org/memorial/htmls/listw.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
World War 1 Veterans Memorial Highway,I-35; I-40,I40 in Oklahoma City,the Texas State Line on I35,https://www.odot.org/memorial/htmls/listw.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
World War II Veterans Memorial Highway,I-35; I-40,I40 in Oklahoma City,the Kansas State Line on I35,https://www.odot.org/memorial/htmls/listw.htm,ODOT Oklahoma Memorial Highways & Bridges (A–Z list pages; highways only; bridge entries excluded)
