highway_name,route_no,from_location,to_location,source_url,source_note
Dr. Martin Luther King Jr. Memorial Highway,Route 135,LRS measure 0.471,LRS measure 12.436,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0031_section/068_010_0031_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1031; designated 1985; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 135,LRS measure 0.000,LRS measure 22.737,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 0.000,LRS measure 12.686,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Senator Bill Morris Memorial Highway,Route 254,LRS measure 0.145,LRS measure 10.468,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0048_section/068_010_0048_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1048; designated 1999; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 0.000,LRS measure 29.631,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Eisenhower/Truman Presidential Highway,Route 70,LRS measure 0.000,LRS measure 26.138,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0091_section/068_010_0091_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1091; designated 2011; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 70,LRS measure 0.000,LRS measure 19.678,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 70,LRS measure 9.730,LRS measure 11.709,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 0.000,LRS measure 26.138,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
United States Submarine Veterans Memorial Highway,Route 335,LRS measure 0.000,LRS measure 11.556,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0070_section/068_010_0070_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1070; designated 2006; route number derived from KDOT LRS RouteID
The Dr. Martin Luther King Jr. Memorial Highway,Route 470,LRS measure 0.000,LRS measure 14.047,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0028_section/068_010_0028_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1028; designated 1982; route number derived from KDOT LRS RouteID
75th Division of the United States Army Highway,Route 24,LRS measure 0.000,LRS measure 18.834,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0058_section/068_010_0058_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1058; designated 2004; route number derived from KDOT LRS RouteID
"95th Division, The Iron Men of Metz Highway",Route 24,LRS measure 24.305,LRS measure 25.947,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0060_section/068_010_0060_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1060; designated 2004; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 40,LRS measure 19.678,LRS measure 27.355,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 17.046,LRS measure 17.332,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 0.000,LRS measure 15.077,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
World War II Veterans Memorial Highway,Route 24,LRS measure 0.000,LRS measure 30.505,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0076_section/068_010_0076_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1076; designated 2008; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 0.000,LRS measure 11.996,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 0.000,LRS measure 35.278,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
American Legion Memorial Highway,Route 36,LRS measure 15.261,LRS measure 27.266,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0011_section/068_010_0011_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1011; designated 1955; route number derived from KDOT LRS RouteID
World War I Veterans Memorial Highway,Route 36,LRS measure 0.000,LRS measure 30.262,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0069_section/068_010_0069_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1069; designated 2006; route number derived from KDOT LRS RouteID
