highway_name,route_no,from_location,to_location,source_url,source_note
02-04,,Dr. Joy Johnson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/7/2002; NC 41 from US 74 to the northern C/L of Fairmont; Robeson board approved 2/02; committee approv
02-01,,"Elmer B. Smith, Sr.",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 1/10/2002; NC Deep Run Bypass - from SR 1152 to .5 mi N of SR 1121, Board approved 1/10/02"
01-21,,Dr. William Wood,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/6/2001; US 421 from US 601 interchange west to the Yadkinville Co.- Board approved 12/01;Committee appro
01-19,,Bryon E. Bryan,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/8/2001; US 117 I 40 connector from NC 55 in Mount Olive to I 40; Dup Board approved 11/8
01-12,,Kannapolis Parkway,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/12/2001; Westside Bypass from I-85 to Tuckaseegee; Cabarrus County resolution in; approved 7/12/01
01-13,,Police Chief Jimmy Bell,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/12/2001; N.C. 87 Business; Bladen County Resolution from Elizabethtown; approved
01-10,,William Simpson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/12/2001; Sothern Connector b/w US 29 Business and NC 87/SR 2817 Resolution from city; approved 7/12/01
01-09,,Liston Ramsey,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/7/2001; Section of I 26 from the Buncombe Co. line to the Tennessee committee/board approved 6/7/01
01-08,,Earnhardt Road,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/14/2001; Kanapolis; Cabarrus County Approved by division/city; NO BOARD A
01-07,,Robert Glen Jr. Johnson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/12/2001; US 421 from county line to Windy Gap Exit; Wilkes County Committee/board approved 4/13/01
01-20,,American Indian Highway,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/2001; Segment of US 74 Bypass; Robeson County Board approved 11/8
01-06,,Craig Lawing,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/8/2001; I-485 from I-85 west of Charlotte to I-77 north of Charlotte; Me Board approved 2/8/01;County resolution
01-02,,Dr. Jay Robinson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 1/5/2001; I-485 from I-77 north to I-85 north ; Mecklenburg County Approved 1/5/01;committee approved 12
01-01,,Warren Coleman,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/18/2000; US 601 from Concord Parkway North to the southern city limit Approved 1/5/01; committee in 1/01;waiv
01-03,,University Drive,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/12/2000; NC 100 Bypass near Elon College; Guilford College approved 1/5/01; committee in 1/01; 30 d Thursday, July 30, 2015 Page 12 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA FILE # NAME LOCATION COMMENTS"
00-18,,Solon David Smart,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/1/2000; US 74 to the US 221 Alternate interchange S of Forest City; R Committee review 11/3; Board approval
00-19,,Governor James B. Hunt,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 10/30/2000; US 264 from Wake Co. line to west of Farmville (including US Committee review 11/3; Board approval
00-13,,General Hugh Shelton,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/8/2000; NC 122 from US 258 to Hobgood, Edgecombe-Halifax Co. lin"
00-16,,G. R. Kindley,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/8/2000; US 74 Bypass, Rockingham County (Rockingham Bypass) policy change changed eligibility; original"
00-12,,Sgt. Ray Eubanks,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/4/2000; NC 903 from US 70 Greene county Approved in August
02-09,,Korean War Veterans,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/19/2000; Segment of all interstates Temporary signs approved 4/4/02; AL re
00-15,,Charles Suddreth,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/29/2000; NC 268 from US 321 to Buffalo Cove Rd; Caldwell County;4.4
00-06,,Dr. Moses Ray,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/2/2000; US 64 from McNair Rd. to the Tar River; Edgecombe Co. Board approval June 00; submitted 10/3/
00-07,,L. H. Fountain,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 6/2/2000; US 64 from US 64 to McNair Rd, Tarboro, Edgecombe Co.; Board approval June 00 Stevens Henry segment of I 40 west of Warsaw from 7 miles N of NC 24 to 7"
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/2000
00-05,,Commander Henry Stevens,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/5/2000; I-40 at intersection with NC 24; Duplin County; 14 miles; 7 mil Board approval June 00
00-03,,Charlie Shelton,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/7/2000; I-77 through Surry Co. from the Yadkin Co. line to the Virginia Resolution in 3/2/00; committee approve
00-04,,Doc Watson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/7/2000; US 421 from Deep Gap to Boone, Watauga County approved 4/00; resolutions 3/00; committ Merle Watson US 421 from Deep Gap to Boone, Watauga County approved 4/00; resolutions 3/00; committ Trooper Larry Walton NC 210 Bridge; Onslow County Approved 1/7/00"
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/7/2000
00-01,,Jim Graham,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 1/3/2000; US 70 from Statesville in Iredell Co. to Salisbury in Rowan co. Approved 2/4/00; signs placed on existin
P-144,,Purple Heart Highway,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/7/1999; I-95 from VA line to SC line National effort; committee reviewed 12/9 Trooper G.T. JR. Davis Bridge on US 17 over the Roanoke Rive between Bertie and
99-01,,Commander Frank Elkins,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/4/1999; NC 211 Bypass around Bladenboro, Bladen County Approval at March 99 Board; submitted 1"
98-01,,"Nello Teer, Sr.",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 10/2/1998; US 501, North of I-85, Durham County to Person County line; Approved 10/98 Board Meeting"
97-19,,J. Ollie Harris,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 10/3/1997; US 74 Bypass, w/in Kings Mountain, Cleveland County"
97-17,,Marshall Rauch,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 10/3/1997; I-85 through Gaston County
97-22,,Hector MacLean,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 10/3/1997; I-95 within Lumberton, Robeson County"
97-16,,Sam Hunt,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/5/1997; I-85 from Guilford line to 1 mile east of NC 54 in Graham, Ala"
97-14,,George Coble,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/11/1997; US 52 from old Hwy 52 to US 29/70, Davidson County"
97-10,,Rev James Andrew Felton,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/6/1997; US 11 thru Hertford County
97-09,,W. Cliff Martin,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 5/2/1997; US 74, Union County line to Wadesboro, Anson County"
97-08,,"Seddon ""Rusty"" Goode",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/7/1997; I-485 from I-77 to I-85, west and north of Charlotte, Mecklenb"
97-04,,Isaac Brooks,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/7/1997; US 421, through Chatham County"
97-06,,George T. Young,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/7/1997; US 158, Roanoke Rapids Bypass, Halifax County from NC 48"
97-07,,Victory Trail,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/7/1997; US 64 from US 74A in Rutherford Co. to SR 1949 (Salem Rd.)
97-05,,David Hoyle,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/7/1997; US 321, from SC line to I-40, Gaston, Lincoln, Catawba Count"
97-03,,Merle DrymanParkway,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/2/1997; Franklin Bypass from Sanderston Rd. on US 441 to the end of
96-07,,Bill Lee,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/4/1996; I-77, Iredell Co to Woodlawn, Charlotte, Mecklenburg County"
96-05,,W.R. (Bill) Roberson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/12/1996; US 264, Washington to Belhaven, Beaufort County"
96-03,,Governor John Motley Morehead,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/12/1996; US 220, Freeman Mill Rd. and Edgeworth St., Greensboro, G"
96-02,,M. Q. Plumblee,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/2/1996; Portion of NC Hwy 62 from the Caswell-Alamance Co line to tl
95-11,,Billy Graham,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/7/1995; I-240 from I-40 to I-26, Asheville, Buncombe Co"
95-10,,J.J. Webster,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/7/1995; NC 135, Rockingham County Thursday, July 30, 2015 COMMENTS sign installation 6/05 Page 15 of 27 Status Search A - Approved A I - Inactive P - Pending ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA DATE TYPE FILE # NAME LOCATION"
95-09,,W. R. Winkler,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 6/2/1995; NC 105, Boone to Avery Co, Watauga County"
95-05,,Rodney Orr,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/7/1995; US 129 Bypass, Robbinsville, Graham Co"
95-06,,Dr Walter Reed,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/7/1995; US 158 Bypass, Murfreesboro, Hertford Co"
75-01,,Robert Burton Nelson Hwy.,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/4/1995; US 13 in NC; Gates,Hertford,Bertie,Martin,Pitt,Greene,"
95-04,,Daniel Boone,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/3/1995; US 421 from N.C. 194 in Boone to Wilkes Co. line, Watagua"
94-10,,Market Street,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/9/1994; US 70 Business from western to eastern city limits, downtown"
94-07,,Martin Luther King,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 8/5/1994; US 401, SC to Hoke County, Scotland County"
00-02,,Sgt. Dean Arledge (SHP),,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/7/1994; US 74, Polk County; 6 mile segment, Interstate 26 to N.C. 9"
94-03,,Julian R. Allsbrook,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 5/6/1994; US 158, Roanoke Ave. at RoanokeJunction in Roanoke Rapid"
94-01,,Thomas A. Burton,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/4/1994; US 220 North from NC 68 to VA line, Rockingham County"
95-02,,Frank C. Wilson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/3/1994; NC 177 b/w US 74 in Hamlet and US 1 N of Marston; Richmo MV Floyd J. Lupton Hatteras to Ocracoke, Pamlico county"
93-02,,Trooper Raymond Earl Worley,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 1/8/1993; NC 136 from Bertha to Popular Branch, Currituck County (fro Thursday, July 30, 2015 COMMENTS Entire length in NC Resolution in;2nd request 10/99; reviewe 2 miles (used to be NC 3) Page 16 of 27 Status Search A - Approved A I - Inactive P - Pending ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA DATE TYPE FILE # NAME LOCATION"
93-07,,Senator Jesse Helms,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 1/8/1993; section of US 74 from the US 601intersection in Monroe to the
92-11,,Governor James G. Martin,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/4/1992; The I 485 (Charlotte Outer Loop) from I 77 south to I 85 north,"
92-09,,Thomas J. Harrelson,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/4/1992; US 17, Winnabow to SC line, Brunswick County"
92-08,,C. Richard Vaughn,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/4/1992; US 52/I-77 Connector, Surry County"
92-07,,Bright Leaf,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/4/1992; US 301, Smithfield, Johnston County"
92-06,,Trooper Giles A Harmon,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/14/1992; section of NC 280 from the intersection w/ US 64 to the Hend
92-04,,"William D. ""Bill"" Cox",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/10/1992; Portion of US 17, Perquimans County"
92-03,,James Arthur Callahan,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 5/8/1992; 2.7 mile section of US 74/I-26 Connector, Rutherford County"
COMMENTS,,4.8 miles,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/6/1991; Bridge #103; resolution in 10/99
91-06,,Freedom Way,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/12/1991; NC 24 from US 70 to Jacksonville, Carteret/Onslow County Honoring those who served in Persian G"
91-05,,Rev. Dr. Howard L. Mitchell,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1991; NC 37 from Gatesville to the intersection w/ NC 32-an 8 mile s does not include Bennett Creek Bridge (
91-03,,Richard Pugh,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/5/1991; Section of US 64/NC 49, Asheboro to Ramseur, Randolph Co"
91-04,,Michael Jordan,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 4/5/1991; I-40 from the Pender Co. line to NC 132, Pender County"
91-02,,Champion Drive,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/1/1991; NC 215, I-40 to North Main St, Canton, Haywood County Thursday, July 30, 2015 Page 17 of 27 Status Search A - Approved A I - Inactive P - Pending ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA DATE TYPE FILE # NAME LOCATION"
91-01,,Lake Tahoma Road,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 2/1/1991; NC 80, South of Bridge 23, McDowell County"
90-04,,Old Halifax Road,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/6/1990; NC 48 south of the Roanoke Rapids city limits to the intersecti
90-01,,Dr. Charles R. Drew,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 3/2/1990; section of NC 49 int the township of Haw River from Rd. to the
89-07,,Robert C. Hunter,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/3/1989; US 221, Marion Bypass, McDowell County"
89-06,,James E. Harrington,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/3/1989; I-40, US 70 to I-95, Wake/Johnston County"
89-08,,William D. Goldston,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/3/1989; Section of NC 14, Rockingham County"
89-05,,Claude E. Pope,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 10/1/1989; 15.2 mile portion of US 1 from I 40 at Cary south to the Chath
89-04,,Veterans Memorial Highway,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 8/4/1989; US 17, US 258/NC 24 to Southwest Bridge, Onslow County"
88-02,,Dr. Charlotte Hawkins Brown,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 3/13/1989; US 70, Birch Creek Rd to NC 100, Sedalia, Guilford County"
88-11,,"S. B. Lacey, Jr.",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/9/1988; NC 181, Newland to Linville, Avery County"
88-07,,James T. Broyhill,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/18/1988; US 321, Caldwell County"
88-04,,Christopher Fordham,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/18/1988; US 15-501, Chapel Hill to NC 54, Orange County"
"Harvey A. Carpenter, Jr.",,"North I-85 Bus. Loop Bridge/High Point City Limits, Davidson",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/1/1988
John Motley Morehead III.,,I-40 from NC 147 at the Research Triangle Parkt to US-15-50,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/10/1987
Jake Alexander,,Formerly Salisbury Blvd; Rowan County; SR 1004 (Stokes Fer,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1987
French Broad Scenic Hwy.,,"NC 251, US 25-70 Bus. to N Woodfin, Buncombe County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1987
Smoky Park,,"US 19-23 from NC 112 Enka to Haywood County Line, Bunco",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1987
Buck Creek Road,,NC 80 McDowell County from US 70 to Yancey County Line,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1987
John P. East,,US 264 from Farmville East Thoroughfare to SR 1204 west of,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/14/1986
"Sam J. Ervin, Jr.",,section of NC 18 from the Caldwell Co. line north to the Lincol,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/14/1986; Joseph M. Bryan Benjamin Pky Connector from NW Gboro to Regional Airport i
Richard Dobbs Speight,,US 70 Bypass-intersection of US70 Bus/Glenburnie Rd to US,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/1/1986
Richard Spaight,,US 70 Bypass from US 70 Bus/Glenburnie Rd to US 70 Bus,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/1/1986
"Thursday, July 30, 2015",,87-01,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/14/1986; 86-09 COMMENTS NC 18 from Caldwell County line on the Entering Town of Beaufort Page 19 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending NAME LOCATION
Harriet Morehead Berry,,"Portion of I-40 from I-85 near Hillsborough to US 15-501, Oran",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/14/1986
"James E. Holshouser, Jr.",,US 321from US 321 Business Bypass in Blowing Rock to NC,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1985
