highway_name,route_no,from_location,to_location,source_url,source_note
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Gold Star Mothers' Memorial Highway,Ohio Route 82,"The road known as Ohio route number eighty-two, running in an easterly and westerly direction through the counties of Lorain, Cuyahoga, Summit, Portage, and Trumbull and through the municipal corporations of Broadview Heights, Brecksville, Aurora, and Warren shall be known as the ""Gold Star Mothers' Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.17,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Pvt. Brandon Sloan Memorial Highway,Interstate Route 271,"That portion of the road known as interstate route number two hundred seventy-one, running in a northerly and southerly direction within the municipal corporation of Bedford Heights only, in Cuyahoga county, shall be known as the ""Army Pvt. Brandon Sloan Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.324,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Corporal Brad D. Squires Memorial Highway,Interstate Route 71,"In addition to the name prescribed by section 5533.32 of the Revised Code, that portion of the highway known as interstate number seventy-one, running in a northerly and southerly direction within the municipal corporation of Middleburg Heights only, shall be known as the ""Corporal Brad D. Squires Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.332,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lance Corporal Thomas O. Keeling Memorial Highway,Interstate Route 71,"In addition to the name prescribed by section 5533.32 of the Revised Code, that portion of the highway known as interstate number seventy-one, running in a northerly and southerly direction within the municipal corporation of Strongsville only, shall be known as the ""Lance Corporal Thomas O. Keeling Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.334,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
LCPL Danny Scherry Memorial Highway,Interstate Route 90,"In addition to the designations in sections 5533.35, 5533.351, 5533.352, and 5533.353 of the Revised Code, the road known as interstate highway number ninety, located within the municipal corporation of Rocky River in Cuyahoga county only, shall be known as the ""LCPL Danny Scherry Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.354,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Senior Airman Alecia Good Memorial Highway,Interstate Route 77,"In addition to the designation in section 5533.37 of the Revised Code, that portion of the highway known as interstate number seventy-seven, running in a northerly and southerly direction within the municipal corporation of Broadview Heights only, shall be known as the ""Senior Airman Alecia Good Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.373,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Specialist Four Robert J. Urbassik Memorial Highway,Interstate Route 480,"The portion of the road known as interstate highway number four hundred eighty located between exits twelve and thirteen shall be known as the ""Army Specialist Four Robert J. Urbassik Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.375,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Major Rocco Barnes Memorial Highway,State Route 10,"The road known as state route number ten, running in a southwesterly and northeasterly direction, within the municipal corporation of North Olmsted only, shall be known as the ""Major Rocco Barnes Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.606,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman George Brentar Memorial Highway,Interstate Route 90,"In addition to the designation in section 5533.35 of the Revised Code, the road known as interstate highway number ninety, located within the municipal corporation of Euclid in Cuyahoga county only, shall be known as the ""Patrolman George Brentar Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.751,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Carl B. Stokes Memorial Highway,State Route 2,"That portion of the road known as state route number two, running in an easterly and westerly direction within Cuyahoga county only, shall be known as the ""Carl B. Stokes Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.92,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Corporal Brad Anthony Davis Memorial Highway,Interstate Route 480,"That portion of the road known as interstate route number four hundred eighty, located within the municipal corporation of Garfield Heights in Cuyahoga county only, shall be known as the ""Corporal Brad Anthony Davis Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.932,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Specialist Lawrence George Stapleton Memorial Highway,Interstate Route 90,"In addition to any other name prescribed in the Revised Code or otherwise, the eastbound and westbound lanes of interstate route number ninety between mile marker one hundred eighty-two and mile marker one hundred eighty-five, in Cuyahoga county, shall be known as the Sub. H. B. No. 26 132nd G.A.369 ""Specialist Lawrence George Stapleton Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.8,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Officer David Fahey Memorial Highway,Interstate Route 90,"In addition to any other name prescribed in the Revised Code, the eastbound and westbound lanes of interstate route number ninety, in Cuyahoga county only, shall be known as ""Officer David Fahey Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.45,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Captain Michael Palumbo Memorial Highway,Interstate Route 271,The northbound and southbound lanes of I-271 from mile marker 28 to mile marker 32 in Cuyahoga County.,,https://codes.ohio.gov/ohio-revised-code/section/5534.491,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Officer Wayne A. Leon Memorial Highway,Lorain Avenue,"The eastbound and westbound lanes of Lorain Avenue, between West 65th Street and West 30th Street, within Cleveland",,https://codes.ohio.gov/ohio-revised-code/section/5534.917,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Officer David Fahey Jr. Cleveland Police First District Memorial Highway,Interstate Route 90,I-90 in Cleveland,,https://codes.ohio.gov/ohio-revised-code/section/5534.153,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Ronald H.Barron Memorial Highway,Interstate Route 271,"The northbound and southbound lanes of interstate route number two hundred seventy-one between South Woodland road and Harvard road, in Cuyahoga county, shall be known as the ""Ronald H. Barron Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.913,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
LCpl Gerald Subler Memorial Highway,State Route 185,"The northbound and southbound lanes of SR 185, between Burns Road and Progress Way, in Darke County",,https://codes.ohio.gov/ohio-revised-code/section/5534.813,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Korean War Veterans' Memorial Highway,U.S. Route 36,That portion of the road known as United States route thirty-six commencing at the boundary of Champaign and Miami counties and extending through Darke county to the Indiana border.,,https://codes.ohio.gov/ohio-revised-code/section/5533.52,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Annie Oakley Memorial Pike,U.S. Route 127,"The road known as United States route one hundred twenty-seven, running in a northerly and southerly direction through Darke county only, shall be known as ""Annie Oakley Memorial Pike.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.53,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"196th Light Infantry Brigade SP4 Robert L. Fowble, Jr., and PFC Jack E. Beam Memorial Highway",State Route 571,"That portion of the road known as state route number five hundred seventy-one, commencing at the southeastern boundary of the municipal corporation of Union City and proceeding in a southeasterly direction to the western boundary of the municipal corporation of Greenville, within Darke county only, shall be known as the ""196th Light Infantry Brigade SP4 Robert L. Fowble, Jr., and PFC Jack E. Beam Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.24,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
PFC Dale Marker Memorial Highway,State Route 571,"The portion of SR 571, running in a northwesterly and southeasterly direction, between Burkholder Road and GettysburgPitsburg Road, in Darke County",,https://codes.ohio.gov/ohio-revised-code/section/5534.918,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Defiance County Veterans Memorial Highway,U.S. Route 24,"The road known as United States route number twenty-four, running in an easterly and westerly direction within Defiance county only, shall be known as the ""Defiance County Veterans Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.88,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Kris Jordan Memorial Highway,State Route 36,SR 36 running between the eastern border of Scioto township and the northern border of the municipal corporation of Ostrander,,https://codes.ohio.gov/ohio-revised-code/section/5534.503,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Delware County Veterans Memorial highway,Interstate 71,"The northbound and southbound lanes of I-71, between the southern and northern border of Delaware County",,https://codes.ohio.gov/ohio-revised-code/section/5534.653,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Branch Rickey Memorial Highway,U.S. Route 23,"In addition to the designations of the road known as United States route twenty-three in section 5533.05 of the Revised Code, the portion of that road running in a north and south direction, commencing at the boundary of Franklin and Delaware counties and extending to the municipal corporation of Delaware, and also the portion of that road located in Scioto county, from mile marker number three to mile marker number ten, shall be known as the ""Branch Rickey Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.051,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
United Spanish War Veterans Memorial Highway / Scioto Trail,U.S. Route 23,"The road known as United States route number twenty-three, running north and south across the state through the counties of Lucas, Wood, Seneca, Wyandot, Marion, Delaware, Franklin, Pickaway, Ross, Pike, and Scioto and through the municipal corporations of Toledo, Perrysburg, Fostoria, Upper Sandusky, Marion, Delaware, Columbus, Circleville, Chillicothe, Waverly, and Portsmouth shall be known as the ""United Spanish War Veterans memorial highway.""  That portion of United States route number twenty-three running through Wyandot, Marion, Delaware, Franklin, Pickaway, Ross, Pike, and Scioto counties shall also be known as the ""Scioto Trail.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.05,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
General Thaddeus Kosciusko Memorial Highway,State Route 257,"The road known as state route number two hundred fifty-seven running in a north and south direction, commencing at the municipal corporation of Prospect and extending through the counties of Marion, Delaware, and Franklin to its point of junction with United States route number thirty-three shall be known as the ""General Thaddeus Kosciusko Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.29,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
The Grand Army of the Republic Highway,U.S. Route 6,"The road known as United States route number six, extending across the northern portion of the state through the counties of Williams, Henry, Wood, Sandusky, Erie, Lorain, Cuyahoga, Lake, Geauga, and Ashtabula and through the municipal corporations of Bryan, Napoleon, Bowling Green, Fremont, Sandusky, Lorain, Cleveland, and Chardon shall be known as ""the Grand Army of the Republic highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.03,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sfc. Charles L. Adkins Memorial Highway,State Route 101,"The road known as state route one hundred one, running in a northeasterly and southwesterly direction between the municipal corporations of Castalia and Sandusky in Erie county only, shall be known as the ""Sfc. Charles L. Adkins Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.182,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman Paul L. McManis Memorial Highway,State Route 269,"The northbound and southbound lanes of SR 269, between Potter Road and Parker Road, in Erie County",,https://codes.ohio.gov/ohio-revised-code/section/5534.495,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S. Navy Corpsman Maxton Soviak Memorial Highway,State Route 113,"The eastbound and westbound lanes of SR 113, between McIntyre Road and Twin Oaks Drive, in Erie County",,https://codes.ohio.gov/ohio-revised-code/section/5534.831,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman Leroy S. Bedell Memorial Highway,State Route 113,"The eastbound and westbound lanes of SR 113, between SR 4 and SR 99, in Erie and Huron counties",,https://codes.ohio.gov/ohio-revised-code/section/5534.496,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Cpl. David A. Johnston Memorial Highway,Refugee Road,"The portion of Refugee Road running in an easterly and westerly direction, between SR 256 and Pickerington Road NW, in Fairfield County",,https://codes.ohio.gov/ohio-revised-code/section/5534.761,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lance Corporal James F. Kimple Memorial Highway,U.S. 33,"The portion of U.S. Route 33, running in a southeasterly and northwesterly direction, between Coonpath Road NW and Pickerington Road NW, in Fairfield County",,https://codes.ohio.gov/ohio-revised-code/section/5534.873,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Marine Corps League memorial highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.63,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Deputy Ethan Collins Memorial Highway,State Route 188,"That portion of the road known as state route one hundred eighty-eight, located within Fairfield county only, shall be known as the ""Deputy Ethan Collins Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.75,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Deputy Chad Edwards Memorial Highway,State Route 37,"The road known as state route number thirty-seven, commencing at its southernmost point within the city of Lancaster in Fairfield county and extending in a northerly and southerly direction to the boundary of Fairfield and Licking counties, shall be known as the ""Deputy Chad Edwards Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.771,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Corporal Dustin A. Derga Memorial Highway,Interstate Route 70,"The eastbound and westbound lanes of I-70, in Fairfield County",,https://codes.ohio.gov/ohio-revised-code/section/5534.839,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"PFC William Boggs , CPL Sam Boggs, and SGT Robert Boggs Memorial Highway",US Route 62,"The northbound and southbound lanes of United States route number sixty-two between Staunton-Sugar Grove road and Greenfield Sabina road, in Fayette county, shall be known as the ""PFC William Boggs , CPL Sam Boggs, and SGT Robert Boggs Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.6,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"PFC Henry ""Rick"" Hausman, Jr. Memorial Highway",Interstate 270,"The northbound and southbound lanes of I-270, between Cemetery Road and Roberts Road, in Franklin County",,https://codes.ohio.gov/ohio-revised-code/section/5534.642,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Staff Sergeant Christopher L. Brown Memorial Highway,U.S. Route 23,"In addition to any other name prescribed in the Revised Code or otherwise, that portion of the highway known as United States route twenty-three, running in a northerly and southerly direction, through the municipal corporation of Columbus in Franklin county, between seventh avenue and Northwood avenue, shall be known as the ""Staff Sergeant Christopher L. Brown Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.052,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Marine Corps League memorial highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.63,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
United Spanish War Veterans Memorial Highway / Scioto Trail,U.S. Route 23,"The road known as United States route number twenty-three, running north and south across the state through the counties of Lucas, Wood, Seneca, Wyandot, Marion, Delaware, Franklin, Pickaway, Ross, Pike, and Scioto and through the municipal corporations of Toledo, Perrysburg, Fostoria, Upper Sandusky, Marion, Delaware, Columbus, Circleville, Chillicothe, Waverly, and Portsmouth shall be known as the ""United Spanish War Veterans memorial highway.""  That portion of United States route number twenty-three running through Wyandot, Marion, Delaware, Franklin, Pickaway, Ross, Pike, and Scioto counties shall also be known as the ""Scioto Trail.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.05,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Dana G. 'Buck' Rinehart Memorial Highway,Interstate Route 670,"That portion of the road known as interstate route six hundred seventy, running in an easterly and westerly direction, through the municipal corporation of Columbus in Franklin county, between fourth street and interstate route seventy, shall be known as the ""Dana G. 'Buck' Rinehart Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.261,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
General Thaddeus Kosciusko Memorial Highway,State Route 257,"The road known as state route number two hundred fifty-seven running in a north and south direction, commencing at the municipal corporation of Prospect and extending through the counties of Marion, Delaware, and Franklin to its point of junction with United States route number thirty-three shall be known as the ""General Thaddeus Kosciusko Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.29,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Master Sergeant Shawn T. Hannon Memorial Highway,Interstate Route 71,"In addition to any other name prescribed in the Revised Code or otherwise, that portion of the highway known as interstate route number seventy-one, running in a northerly and southerly direction, through the municipal corporation of Grove City, within Jackson township, in Franklin county, between Stringtown road and state route six hundred sixty-five, shall be known as the ""Master Sergeant Shawn T. Hannon Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.322,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Trooper Wendy G. Everett Memorial Highway,Interstate Route 270,"That portion of interstate route number two hundred seventy located within Franklin county between mile marker number one and mile marker number three shall be known as the ""Trooper Wendy G. Everett Memorial Highway."" Any action taken by the director of transportation prior to the effective date of this section pursuant to section 5511.09 of the Revised Code in relation to that portion of highway is unaffected by this section.",,https://codes.ohio.gov/ohio-revised-code/section/5533.681,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman Jerry R. Neff Memorial Highway,U.S. Route 62,"That portion of United States route number sixty-two located in southwestern Franklin county between mile marker number one and mile marker number two shall be known as the ""Patrolman Jerry R. Neff Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.682,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Trooper Jody S. Dye Memorial Highway,Interstate Route 270,"That portion of interstate route number two hundred seventy located within Franklin county between mile marker number forty-five and mile marker number forty-seven shall be known as the ""Trooper Jody S. Dye Memorial Highway."" Any action taken by the director of transportation prior to the effective date of this section pursuant to section 5511.09 of the Revised Code in relation to that portion of highway is unaffected by this section.",,https://codes.ohio.gov/ohio-revised-code/section/5533.683,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lawrence E. Hughes Memorial Highway,State Route 315,"That portion of the road known as state route number three hundred fifteen running in a north and south direction within Franklin county, commencing at the point where that state route crosses over King avenue and extending northward to the boundary of Franklin county and Delaware county, shall be known as the ""Lawrence E. Hughes Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.9,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lance Corporal Ryan E. Miller Memorial Highway,Interstate 270,"That portion of interstate route two hundred seventy running in a northerly direction from mile marker thirty-three to mile marker thirty-four shall be known as the ""Lance Corporal Ryan E. Miller Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.16,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army PFC Noah C. Porter Memorial Highway,State Route 665,"The eastbound and westbound lanes of SR 665, between Borror Road and Young Road, in Franklin County",,https://codes.ohio.gov/ohio-revised-code/section/5534.181,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Captain David ‘Hank’ Spellacy Memorial Highway,State Route 315,"The northbound and southbound lanes of SR 315, between Bethel Road and SR 161, in Franklin County",,https://codes.ohio.gov/ohio-revised-code/section/5534.613,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"“Murray Ebner, Holocaust Survivor and Korean War Veteran, Memorial Highway",Interstate Route 270,"The northbound and southbound lanes of I-270, between Hamilton Road and Morse Road, in Franklin County",,https://codes.ohio.gov/ohio-revised-code/section/5534.702,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Jesse Owens Memorial Highway,State Route 315,"The northbound and southbound lanes of SR 315, between the Broad Street exit and the King Avenue exit, in Franklin County",,https://codes.ohio.gov/ohio-revised-code/section/5534.962,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
James H.Hough Memorial Highway,Interstate Route 71,"The southbound lane of interstate route number seventy-one commencing at mile marker one hundred two and continuing to mile marker one hundred, in Franklin county, shall be known as the ""James H. Hough Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.91,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
General McPherson Highway,U.S. Route 20,"The road known as United States route number twenty, extending across the northern portion of the state through the counties of Williams, Fulton, Lucas, Wood, Sandusky, Huron, Lorain, Cuyahoga, Lake, and Ashtabula and through and municipal corporations of Fremont, Norwalk, Elyria, Cleveland, Painesville, and Ashtabula shall be known as the ""General McPherson highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.04,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pharmacist's Mate Third Class Willard L. Shupe Memorial Highway,State Route 554,"The eastbound and westbound lanes of SR 554, between SR 160 and Roush Hollow Road, in Gallia County",,https://codes.ohio.gov/ohio-revised-code/section/5534.703,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
The Atlantic and Pacific Highway,State Highway 7,"The road known as state highway number seven, extending along the Ohio river between Cincinnati, Ohio, and Gallipolis, Ohio, and through the counties of Hamilton, Clermont, Brown, Adams, Scioto, Lawrence, and Gallia and through the municipal corporations of Cincinnati, New Richmond, Neville, Higginsport, Ripley, Aberdeen, Manchester, Portsmouth, Ironton, Protorville, and Gallipolis is designated as ""the Atlantic and Pacific highway."" In Rome township, Lawrence county, the said Atlantic and Pacific highway shall follow state highway number five hundred and nine instead of number seven.",,https://codes.ohio.gov/ohio-revised-code/section/5533.02,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Bob Evans Highway,U.S. Route 35,"That portion of the road known as United States route thirty-five, running in an easterly and westerly direction within Gallia county only, shall be known as the ""Bob Evans Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.83,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Charles E. Holzer Highway,State Route 160,"The road known as state route number one hundred sixty, running in a northerly and southerly direction within Gallia county only, shall be known as the ""Charles E. Holzer Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.85,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
The Grand Army of the Republic Highway,U.S. Route 6,"The road known as United States route number six, extending across the northern portion of the state through the counties of Williams, Henry, Wood, Sandusky, Erie, Lorain, Cuyahoga, Lake, Geauga, and Ashtabula and through the municipal corporations of Bryan, Napoleon, Bowling Green, Fremont, Sandusky, Lorain, Cleveland, and Chardon shall be known as ""the Grand Army of the Republic highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.03,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Chief Warrant Officer Christopher R. Thibodeau Memorial Highway,U.S. Route 322,"That portion of the road known as United States route number three hundred twenty-two, commencing at the boundary of Cuyahoga and Geauga counties and proceeding in an easterly direction to caves road within the community of Chesterland in Geauga county, shall be known as the ""Chief Warrant Officer Christopher R. Thibodeau Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.622,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Veterans Legacy Highway,State Route 44,"The northbound and southbound lanes of SR 44, between USR 322 and SR 87, in Geauga County",,https://codes.ohio.gov/ohio-revised-code/section/5534.641,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
