highway_name,route_no,from_location,to_location,source_url,source_note
Dedicated to Cpl Glenn Hilliard Wicomico Co Sheriffs Office,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Cpl. Glenn Hilliard, killed in the line of duty June 12, 2022, served the Wicomico Co Sheriff’s Office, the Berlin Police Dept, the Crisfield Police Dept & the Ocean City Police Dept during his career. He started in law enforcement as Student Security Personnel while enrolled at the University of Maryland Eastern Shore, a historically Black university in Princess Anne."
Hall Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Dr. Willard F. Hall of Edward W. McCready Hospital; the bridge crossing the Little Annemessex River was dedicated to him on December 17, 1922 and has been subsequently replaced in 1966."
This Highway Dedicated to John S. Arnick,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to John S. Arnick, Baltimore native and US Marine Corps veteran, who served three separate spans in the MD House of Delegates ranging from 1969 through 2006."
"Dedicated to Senator James Clark, Jr.",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to James Clark, Jr., Ellicott City native and former president of the MD State Senate from 1979-1983."
Clara Barton Parkway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Clara Barton, founder of the American Red Cross, who spent her final 15 years at her home in nearby Glen Echo which doubled as an early headquarters of the organization."
This Parkway Dedicated In Memory of John P. Tawes,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to John P. Tawes, who advocated for the construction of a dual carriageway through the main section of Crisfield."
This Highway Dedicated to Senator Ida G. Ruben,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to Ida G. Ruben who represented District 20 in both the MD House of Delegates and MD Senate from 1975 to 2007 and advocated for the expansion of the FDA campus in White Oak.
Dedicated to Police Officer III Noah A Leotta | Don't Drink And Drive,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Montgomery County Police Officer Noah A. Leotta who was killed in the line of duty while pulling over a suspected drunk driver on December 3, 2015. As a result, Senate Bill 945 was passed, colloquially referred to as “Noah’s Law."""
George Washington Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of George Washington, the 1st President of the United States."
Dedicated to Cpl. Scott A. Wheeler Howard County Police Dept,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Howard County Police Corporal Scott A. Wheeler who was killed in the line of duty while initiating a traffic stop on June 18, 2007."
Dedicated to Senator Philip C. Jimeno,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Philip C. Jimeno who represented District 31 for 28 years, serving terms in both the MD House of Delegates and Senate from 1979 to 2007."
Harriet Elizabeth Brown Memorial Parkway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Harriett Elizabeth Brown, Calvert County school teacher who fought for equal pay regardless of race and became the catalyst for the Maryland Teachers Pay Equalization Law, the first equalization law in Maryland."
Dedicated to Delegate Tyras Bunk Athey,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Tyras Snowden “Bunk” Athey, Burtonsville native, former MD Secretary of the State who served in the MD House of Delegates from 1967 to 1993."
Dedicated to Dr Charles I Ecker,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Charles Isaac Ecker, Maryland native, a career public school administrator and County Executive of Howard County from 1990 to 1998."
Dedicated to Paul Kerman,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to Paul Kerman who developed Drum Point Beach and served on the Maryland state judicial selection commission.
This Highway Dedicated to Senator Charles H. Smelser,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Charles H. “Bus” Smelser, Uniontown native who represented Carroll and Frederick counties in the MD House of Delegates from 1955 to 1963 and the MD Senate from 1967 to 1994."
"Dedicated to OFC. William D. """"Bill"""" Talbert  Montgomery County Police Department",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to Montgomery County Police Officer William D. “Bill” Talbert who was severely injured in the line of duty when struck by a drunk driver and ultimately perished from related complications several years later.
"Dedicated to Governor Robert L. Ehrlich, Jr.",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Robert L. Ehrlich, Jr., 60th Governor of Maryland, who prioritized construction of the Intercounty Connector (MD-200) during his administration. This all-electronic toll road opened in 2011 and planning efforts date back to the 1950’s."
"Dedicated to Capt. Joseph Kroboth, Jr. Halfway Volunteer Fire Co",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Volunteer Fire Company of Halfway Captain Joseph Kroboth, Jr. who was killed in the line of duty on May 3, 1998 while directing traffic at the scene of a motor vehicle collision."
Dedicated to Senator Laurence Levitan Maryland State Senate,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to Laurence Levitan who represented District 15 in both the MD House of and MD Senate for over two decades. Senator Levitan was also the Chair of the Budget and Taxation Committee from 1979 to 1994.
Dedicated to Del. K. Bennett Bozman Maryland House of Delegates,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to K. Bennett Bozman who advocated for the dualization of US-113 and represented Wicomico and Worcester Counties in the MD House of Delegates from 1991 until his death in 2006.
Dedicated to Sgt. Anthony M. Walker Prince George's County Police Dept,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Prince George’s County Police Sergeant Anthony “Tony” Michael Walker, President of Prince George’s County Fraternal Order of Police, who succumbed to injuries sustained while on patrol in an automobile accident on November 15, 2003."
